"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","99","totale","2023","2023",1361,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","99","totale","2024","2024",1388,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y33","33 anni","99","totale","2019","2019",1198,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y33","33 anni","99","totale","2020","2020",1241,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y33","33 anni","99","totale","2021","2021",1214,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y33","33 anni","99","totale","2022","2022",1312,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y33","33 anni","99","totale","2023","2023",1299,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y33","33 anni","99","totale","2024","2024",1293,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y33","33 anni","99","totale","2019","2019",1120,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y33","33 anni","99","totale","2020","2020",1079,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y33","33 anni","99","totale","2021","2021",1127,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y33","33 anni","99","totale","2022","2022",1177,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y33","33 anni","99","totale","2023","2023",1139,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y33","33 anni","99","totale","2024","2024",1217,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","99","totale","2019","2019",2318,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","99","totale","2020","2020",2320,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","99","totale","2021","2021",2341,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","99","totale","2022","2022",2489,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","99","totale","2023","2023",2438,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y33","33 anni","99","totale","2024","2024",2510,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2019","2019",1126,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2020","2020",1136,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2021","2021",1105,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2022","2022",1127,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2023","2023",1198,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2024","2024",1161,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2019","2019",2293,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2020","2020",2352,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2021","2021",2354,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2022","2022",2354,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2023","2023",2508,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2024","2024",2469,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2019","2019",642,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2020","2020",661,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2021","2021",615,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2022","2022",627,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2023","2023",631,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","99","totale","2024","2024",666,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2019","2019",1167,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2020","2020",1216,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2021","2021",1249,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2022","2022",1227,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2023","2023",1310,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2024","2024",1308,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2019","2019",705,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2020","2020",647,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2021","2021",661,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2022","2022",640,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2023","2023",681,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y34","34 anni","99","totale","2024","2024",713,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2019","2019",1347,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2020","2020",1308,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2021","2021",1276,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2022","2022",1267,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2023","2023",1312,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y34","34 anni","99","totale","2024","2024",1379,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2019","2019",723,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2020","2020",696,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2021","2021",684,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2022","2022",661,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2023","2023",657,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2024","2024",706,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2019","2019",603,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2020","2020",653,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2021","2021",657,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2022","2022",620,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2023","2023",634,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2024","2024",640,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2019","2019",1326,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2020","2020",1349,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2021","2021",1341,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2022","2022",1281,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2023","2023",1291,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2024","2024",1346,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2019","2019",1207,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2020","2020",1170,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2021","2021",1228,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2022","2022",1254,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2023","2023",1243,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y35","35 anni","99","totale","2024","2024",1324,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2019","2019",2271,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2020","2020",2314,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2021","2021",2364,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2022","2022",2365,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2023","2023",2393,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y35","35 anni","99","totale","2024","2024",2541,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2019","2019",1064,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2020","2020",1144,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2021","2021",1136,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2022","2022",1111,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2023","2023",1150,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","99","totale","2024","2024",1217,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2019","2019",783,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2020","2020",727,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2021","2021",741,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2022","2022",663,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2023","2023",670,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2024","2024",660,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2019","2019",671,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2020","2020",615,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2021","2021",677,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2022","2022",663,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2023","2023",624,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2024","2024",641,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2019","2019",1454,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2020","2020",1342,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2021","2021",1418,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2022","2022",1326,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2023","2023",1294,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2024","2024",1301,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2019","2019",1199,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2020","2020",1198,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2021","2021",1201,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2022","2022",1231,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2023","2023",1240,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y36","36 anni","99","totale","2024","2024",1252,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2019","2019",1105,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2020","2020",1075,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2021","2021",1165,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2022","2022",1150,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2023","2023",1139,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","99","totale","2024","2024",1182,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2019","2019",2304,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2020","2020",2273,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2021","2021",2366,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2022","2022",2381,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2023","2023",2379,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y36","36 anni","99","totale","2024","2024",2434,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y37","37 anni","99","totale","2019","2019",785,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y37","37 anni","99","totale","2020","2020",771,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y37","37 anni","99","totale","2021","2021",741,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y37","37 anni","99","totale","2022","2022",733,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y37","37 anni","99","totale","2023","2023",677,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y37","37 anni","99","totale","2024","2024",691,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y37","37 anni","99","totale","2019","2019",709,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y37","37 anni","99","totale","2020","2020",674,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y37","37 anni","99","totale","2021","2021",623,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y37","37 anni","99","totale","2022","2022",680,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y37","37 anni","99","totale","2023","2023",670,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y37","37 anni","99","totale","2024","2024",633,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y37","37 anni","99","totale","2019","2019",1494,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y37","37 anni","99","totale","2020","2020",1445,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y37","37 anni","99","totale","2021","2021",1364,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y37","37 anni","99","totale","2022","2022",1413,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y37","37 anni","99","totale","2023","2023",1347,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y37","37 anni","99","totale","2024","2024",1324,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y37","37 anni","99","totale","2019","2019",1193,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y37","37 anni","99","totale","2020","2020",1197,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y37","37 anni","99","totale","2021","2021",1210,,
